T8L226,V2KEV2,955204587
VUI3Y2,SY7G6T,742009481
SY7G6T,VUI3Y2,93984753
V2KEV2,FUJBQQ,896025620
C12TFF,V2KEV2,343170739
FUJBQQ,SY7G6T,311474207
PFUZ77,PFUZ77,413221030
US1UE9,FUJBQQ,787597967
V2KEV2,SUVLEX,181983911
FUJBQQ,SY7G6T,975113951
US1UE9,C12TFF,802880472
C12TFF,YGCYGY,429214852
SUVLEX,T8L226,807266801
VUI3Y2,VUI3Y2,791428765
C12TFF,FUJBQQ,718248748
PFUZ77,C12TFF,402158624
VUI3Y2,US1UE9,937962171
T8L226,SUVLEX,406876722
SY7G6T,V2KEV2,362940428
SUVLEX,SUVLEX,609197840
US1UE9,T8L226,543129710
VUI3Y2,SUVLEX,107955752
SUVLEX,YGCYGY,903615863
US1UE9,YGCYGY,987608421
C12TFF,SY7G6T,605618501
V2KEV2,PFUZ77,69442778
SY7G6T,SY7G6T,439334423
C12TFF,FUJBQQ,867163577
FUJBQQ,FUJBQQ,326083388
V2KEV2,FUJBQQ,377666778
FUJBQQ,VUI3Y2,36893930
US1UE9,SUVLEX,784611974
SY7G6T,V2KEV2,687045976
V2KEV2,T8L226,261073777
US1UE9,V2KEV2,977750106
T8L226,V2KEV2,675010577
YGCYGY,FUJBQQ,567657447
US1UE9,US1UE9,4523401
FUJBQQ,US1UE9,296515736
V2KEV2,V2KEV2,606366713
US1UE9,VUI3Y2,766422283
VUI3Y2,SY7G6T,813599690
SY7G6T,C12TFF,854105356
SY7G6T,US1UE9,980245896
PFUZ77,VUI3Y2,487160449
T8L226,T8L226,407552254
VUI3Y2,VUI3Y2,858246726
C12TFF,V2KEV2,82721358
US1UE9,SUVLEX,680221290
SY7G6T,PFUZ77,241494391
VUI3Y2,V2KEV2,311899254
YGCYGY,US1UE9,961131676
SUVLEX,FUJBQQ,565044547
US1UE9,FUJBQQ,36900593
SY7G6T,PFUZ77,634516813
V2KEV2,FUJBQQ,848189793
FUJBQQ,SY7G6T,244541953
FUJBQQ,YGCYGY,644255264
US1UE9,SY7G6T,633618877
US1UE9,VUI3Y2,77041854
FUJBQQ,C12TFF,977560504
SY7G6T,C12TFF,337843242
VUI3Y2,C12TFF,305836323
VUI3Y2,SUVLEX,796506085
PFUZ77,SY7G6T,33378185
YGCYGY,PFUZ77,478383328
T8L226,C12TFF,199728716
V2KEV2,C12TFF,522339687
YGCYGY,PFUZ77,965368970
SUVLEX,SY7G6T,236327303
SY7G6T,SUVLEX,760460121
T8L226,C12TFF,970856556
T8L226,YGCYGY,811668434
FUJBQQ,FUJBQQ,198895070
VUI3Y2,T8L226,318008081
YGCYGY,PFUZ77,556446253
V2KEV2,FUJBQQ,208020732
SUVLEX,T8L226,355857980
US1UE9,FUJBQQ,477885849
US1UE9,SY7G6T,381395931
C12TFF,V2KEV2,396309138
US1UE9,V2KEV2,345561830
FUJBQQ,FUJBQQ,131827295
FUJBQQ,C12TFF,572510246
US1UE9,SUVLEX,337111796
V2KEV2,FUJBQQ,860014020
FUJBQQ,FUJBQQ,924483748
SUVLEX,T8L226,849652225
PFUZ77,VUI3Y2,830511836
SY7G6T,SY7G6T,284516794
V2KEV2,US1UE9,583581291
SUVLEX,YGCYGY,918727963
VUI3Y2,SY7G6T,753447102
SUVLEX,US1UE9,714072256
VUI3Y2,VUI3Y2,102436831
SY7G6T,T8L226,170341645
V2KEV2,SY7G6T,677892159
YGCYGY,FUJBQQ,779441944
US1UE9,FUJBQQ,939754367
FUJBQQ,VUI3Y2,446903533
YGCYGY,FUJBQQ,860200982
